client_id,treatment,offer_id,treatment_date,offer_type,offer_category,cost,offer_AOV,channel,conversion,revenue_14d,recency_days,frequency_90d,monetary_90d,avg_order_value_lifetime,total_orders_lifetime,days_since_last_promo,discounts_used_90d,avg_discount_percent_90d,favorite_category,visited_category_14d,category_affinity_top1,is_mobile_user,city_tier,email_open_rate_30d,push_enabled,age,gender,price_segment,other
16552,0,1,2024-01-28,discount_20,category_0,5.62,22.34,web,0,0.0,242,0,0.0,22.34,16,12,0,21.1,category_0,category_0,0.85,0,3,0.98,1,66,F,budget,
16552,0,0,2024-03-06,discount_10,category_0,2.76,22.34,web,0,0.0,242,0,0.0,22.34,38,44,0,19.7,category_0,category_0,0.48,1,3,0.32,1,52,F,budget,
17181,0,1,2024-06-18,discount_20,category_5,1.18,10.43,email,0,0.0,56,21,84.39999999999999,10.43,58,29,3,17.7,category_5,category_5,0.71,0,3,0.59,1,28,M,budget,
17181,1,1,2024-02-14,discount_20,category_5,2.14,10.43,web,0,0.0,56,21,84.39999999999999,10.43,49,39,9,24.2,category_5,category_6,0.42,1,3,0.63,1,20,M,budget,
17181,1,1,2024-03-02,discount_20,category_5,1.92,10.43,web,0,0.0,56,21,84.39999999999999,10.43,60,38,1,19.2,category_5,category_5,0.55,1,3,0.57,1,54,F,budget,
17181,1,2,2024-05-13,free_delivery,category_5,0.68,10.43,web,0,0.0,56,21,84.39999999999999,10.43,27,19,3,17.6,category_5,category_5,0.86,1,3,0.58,1,18,F,budget,
17181,1,0,2024-01-28,discount_10,category_5,0.73,10.43,email,0,0.0,56,21,84.39999999999999,10.43,28,44,5,20.8,category_5,category_5,0.65,0,3,0.24,0,64,M,budget,
17951,0,2,2024-01-28,free_delivery,category_5,10.63,50.43,app,0,0.0,39,11,599.0400000000001,50.43,43,42,5,9.9,category_5,category_5,0.76,0,3,0.96,1,36,F,budget,
17951,1,2,2024-04-17,free_delivery,category_5,8.39,50.43,app,0,0.0,39,11,599.0400000000001,50.43,42,50,8,24.3,category_5,category_5,0.84,1,3,0.49,1,67,M,budget,
17951,1,1,2024-02-13,discount_20,category_5,14.76,50.43,app,0,0.0,39,11,599.0400000000001,50.43,45,37,7,5.4,category_5,category_5,0.69,1,3,0.14,1,18,M,budget,
17951,0,2,2024-03-24,free_delivery,category_5,11.08,50.43,app,0,0.0,39,11,599.0400000000001,50.43,28,7,4,18.0,category_5,category_2,0.72,1,3,0.85,1,54,M,budget,
17951,1,1,2024-01-30,discount_20,category_5,2.65,50.43,web,0,0.0,39,11,599.0400000000001,50.43,26,50,9,6.5,category_5,category_5,0.82,0,3,0.15,1,32,M,budget,
14729,1,0,2024-03-15,discount_10,category_0,0.75,4.42,app,0,0.0,373,0,0.0,4.42,17,36,0,22.1,category_0,category_0,0.47,1,3,0.86,1,52,M,budget,
14729,0,0,2024-05-07,discount_10,category_0,0.68,4.42,web,0,0.0,373,0,0.0,4.42,37,41,0,24.4,category_0,category_0,0.44,1,3,0.56,0,33,M,budget,
14729,1,1,2024-04-01,discount_20,category_0,0.34,4.42,app,1,5.6,373,0,0.0,4.42,24,32,0,13.2,category_0,category_0,0.74,1,3,0.04,1,22,M,budget,
14729,1,1,2024-05-08,discount_20,category_0,1.24,4.42,app,0,0.0,373,0,0.0,4.42,33,25,0,22.1,category_0,category_7,0.94,1,3,0.12,0,32,F,budget,
12748,1,1,2024-04-30,discount_20,category_0,1.84,7.34,email,1,5.85,0,2556,19611.98,7.34,2559,43,8,11.7,category_0,category_0,0.75,0,3,0.94,1,56,M,mid,
12748,1,0,2024-01-27,discount_10,category_0,0.79,7.34,email,1,7.97,0,2556,19611.98,7.34,2560,57,3,8.2,category_0,category_8,0.79,0,3,0.13,1,56,F,mid,
12748,1,1,2024-04-30,discount_20,category_0,0.84,7.34,app,1,8.72,0,2556,19611.98,7.34,2569,55,7,10.5,category_0,category_5,0.76,0,3,0.59,1,67,M,mid,
15012,0,0,2024-04-25,discount_10,category_0,0.19,3.3,email,0,0.0,53,74,231.98,3.3,74,38,4,11.0,category_0,category_0,0.73,0,3,0.31,0,68,M,budget,
15012,1,2,2024-01-03,free_delivery,category_0,0.41,3.3,email,0,0.0,53,74,231.98,3.3,95,7,4,17.6,category_0,category_0,0.51,0,3,0.8,1,18,M,budget,
15012,1,2,2024-04-12,free_delivery,category_0,0.65,3.3,email,0,0.0,53,74,231.98,3.3,94,17,1,20.9,category_0,category_0,0.86,0,3,0.79,1,29,M,budget,
12868,1,2,2024-06-03,free_delivery,category_0,2.33,15.02,email,0,0.0,185,0,0.0,15.02,12,38,0,9.1,category_0,category_0,0.72,0,3,0.8,1,53,M,budget,
12868,1,2,2024-05-16,free_delivery,category_0,4.39,15.02,email,0,0.0,185,0,0.0,15.02,35,13,0,6.8,category_0,category_0,0.94,0,3,0.21,1,54,M,budget,
12868,1,1,2024-03-02,discount_20,category_0,0.96,15.02,email,1,18.67,185,0,0.0,15.02,28,51,0,9.4,category_0,category_0,0.44,0,3,0.71,1,55,M,budget,
12868,1,2,2024-06-13,free_delivery,category_0,2.97,15.02,app,0,0.0,185,0,0.0,15.02,37,17,0,10.9,category_0,category_0,0.56,1,3,0.09,1,21,M,budget,
17572,0,0,2024-02-20,discount_10,category_8,5.0,18.9,email,0,0.0,70,4,74.55000000000001,18.9,12,56,4,10.6,category_8,category_8,0.45,0,3,0.08,1,39,F,budget,
17572,0,2,2024-06-20,free_delivery,category_8,3.22,18.9,email,0,0.0,70,4,74.55000000000001,18.9,36,20,4,9.4,category_8,category_8,0.87,0,3,0.41,1,29,F,budget,
17572,1,0,2024-05-31,discount_10,category_8,0.96,18.9,web,1,16.37,70,4,74.55000000000001,18.9,25,22,4,14.3,category_8,category_8,0.85,1,3,0.6,1,50,M,budget,
17572,0,0,2024-02-28,discount_10,category_8,2.09,18.9,email,0,0.0,70,4,74.55000000000001,18.9,20,3,4,22.1,category_8,category_8,0.83,0,3,0.31,1,55,F,budget,
14078,1,2,2024-04-27,free_delivery,category_8,2.11,16.14,web,0,0.0,101,0,0.0,16.14,22,9,0,7.0,category_8,category_8,0.77,1,3,0.31,1,20,F,budget,
14078,1,0,2024-06-08,discount_10,category_8,4.71,16.14,web,0,0.0,101,0,0.0,16.14,35,42,0,22.2,category_8,category_8,0.46,1,3,0.07,1,64,M,budget,
14078,1,2,2024-04-05,free_delivery,category_8,4.49,16.14,app,1,12.54,101,0,0.0,16.14,5,10,0,14.9,category_8,category_8,0.62,1,3,0.2,1,41,F,budget,
14078,1,0,2024-06-28,discount_10,category_8,4.64,16.14,app,1,13.7,101,0,0.0,16.14,38,19,0,18.2,category_8,category_8,0.79,1,3,0.61,1,22,M,budget,
14078,1,0,2024-04-22,discount_10,category_8,4.14,16.14,app,0,0.0,101,0,0.0,16.14,28,18,0,21.3,category_8,category_8,0.6,1,3,0.68,1,32,F,budget,
14001,0,2,2024-03-02,free_delivery,category_2,7.22,52.39,email,0,0.0,45,15,733.94,52.39,41,0,6,11.1,category_2,category_2,0.79,0,3,0.91,0,64,M,budget,
14001,1,2,2024-02-21,free_delivery,category_2,14.48,52.39,web,0,0.0,45,15,733.94,52.39,19,30,0,24.1,category_2,category_2,0.56,0,3,0.37,1,53,M,budget,
12662,1,0,2024-01-12,discount_10,category_1,4.94,16.74,web,1,17.52,0,73,1196.12,16.74,81,1,0,6.7,category_1,category_1,0.7,0,3,0.24,1,24,M,budget,
12662,1,2,2024-02-08,free_delivery,category_1,2.3,16.74,email,0,0.0,0,73,1196.12,16.74,96,40,5,15.6,category_1,category_1,0.59,0,3,0.72,1,25,F,budget,
12662,1,0,2024-05-09,discount_10,category_1,1.93,16.74,web,1,20.95,0,73,1196.12,16.74,91,48,1,10.1,category_1,category_1,0.91,1,3,0.67,1,39,F,budget,
12662,1,1,2024-05-10,discount_20,category_1,3.13,16.74,app,1,17.57,0,73,1196.12,16.74,105,4,2,13.2,category_1,category_5,0.64,1,3,0.28,1,35,M,budget,
12662,1,1,2024-04-22,discount_20,category_1,1.62,16.74,email,1,20.95,0,73,1196.12,16.74,102,33,1,14.0,category_1,category_1,0.56,0,3,0.77,1,25,F,budget,
15525,1,0,2024-04-10,discount_10,category_2,0.27,4.64,web,1,5.39,1,121,511.99,4.64,160,3,1,23.3,category_2,category_2,0.43,1,3,0.2,1,31,M,budget,
15525,1,1,2024-04-22,discount_20,category_2,1.33,4.64,app,1,4.91,1,121,511.99,4.64,124,26,7,13.8,category_2,category_2,0.48,0,3,0.35,1,21,M,budget,
15525,1,0,2024-03-21,discount_10,category_2,1.31,4.64,web,0,0.0,1,121,511.99,4.64,152,38,7,19.0,category_2,category_2,0.71,1,3,0.25,1,34,M,budget,
15525,1,1,2024-04-22,discount_20,category_2,0.42,4.64,app,1,3.31,1,121,511.99,4.64,121,52,5,24.0,category_2,category_2,0.79,1,3,0.65,1,29,M,budget,
15525,0,0,2024-01-02,discount_10,category_2,0.7,4.64,web,0,0.0,1,121,511.99,4.64,154,48,2,14.9,category_2,category_2,0.92,1,3,0.49,1,37,F,budget,
14237,0,1,2024-05-09,discount_20,category_0,4.61,17.89,app,0,0.0,372,0,0.0,17.89,20,2,0,13.2,category_0,category_0,0.73,0,3,0.73,1,47,M,budget,
14237,1,2,2024-02-23,free_delivery,category_0,3.85,17.89,email,0,0.0,372,0,0.0,17.89,30,25,0,24.5,category_0,category_0,0.77,0,3,0.11,1,63,F,budget,
14237,1,0,2024-03-27,discount_10,category_0,2.66,17.89,app,0,0.0,372,0,0.0,17.89,13,40,0,21.6,category_0,category_0,0.74,1,3,0.26,1,58,M,budget,
17905,1,1,2024-05-08,discount_20,category_1,5.56,23.54,web,0,0.0,70,6,406.09,23.54,31,0,6,23.8,category_1,category_1,0.9,1,3,0.49,1,24,F,budget,
17905,1,1,2024-05-26,discount_20,category_1,6.46,23.54,email,0,0.0,70,6,406.09,23.54,27,57,6,12.9,category_1,category_1,0.57,0,3,0.06,1,20,M,budget,
17905,1,2,2024-05-05,free_delivery,category_1,6.63,23.54,app,1,21.18,70,6,406.09,23.54,39,51,6,18.9,category_1,category_8,0.73,1,3,0.73,0,38,F,budget,
15485,0,0,2024-05-09,discount_10,category_8,4.33,29.94,web,0,0.0,29,43,1296.37,29.94,75,52,3,10.0,category_8,category_8,0.93,1,3,0.28,1,33,F,budget,
15485,1,2,2024-02-22,free_delivery,category_8,2.8,29.94,app,0,0.0,29,43,1296.37,29.94,55,15,9,22.3,category_8,category_8,0.4,1,3,0.6,1,51,M,budget,
15485,1,1,2024-06-20,discount_20,category_8,8.33,29.94,email,1,21.99,29,43,1296.37,29.94,74,57,9,23.7,category_8,category_2,0.55,0,3,0.9,1,53,M,budget,
15485,1,1,2024-06-08,discount_20,category_8,2.19,29.94,email,1,26.75,29,43,1296.37,29.94,50,34,5,10.4,category_8,category_8,0.82,0,3,0.25,1,65,M,budget,
15485,1,1,2024-06-08,discount_20,category_8,6.9,29.94,web,0,0.0,29,43,1296.37,29.94,64,18,8,7.1,category_8,category_2,0.66,1,3,0.75,1,45,F,budget,
12433,1,0,2024-03-08,discount_10,category_0,2.71,31.85,web,0,0.0,0,192,6980.64,31.85,211,15,3,9.0,category_0,category_0,0.49,1,3,0.63,1,40,M,budget,
12433,1,2,2024-05-02,free_delivery,category_0,4.69,31.85,app,1,23.49,0,192,6980.64,31.85,212,32,9,17.7,category_0,category_0,0.71,0,3,0.18,1,47,F,budget,
16955,1,1,2024-05-24,discount_20,category_0,3.17,20.75,email,0,0.0,184,0,0.0,20.75,33,30,0,10.4,category_0,category_0,0.68,0,3,0.73,1,39,F,budget,
16955,1,1,2024-02-07,discount_20,category_0,1.86,20.75,app,0,0.0,184,0,0.0,20.75,29,21,0,17.8,category_0,category_0,0.65,0,3,0.06,1,36,F,budget,
15350,1,0,2024-01-24,discount_10,category_8,6.49,23.13,app,1,18.52,372,0,0.0,23.13,5,43,0,12.0,category_8,category_5,0.59,1,3,0.52,1,45,F,budget,
15350,1,1,2024-03-09,discount_20,category_8,1.17,23.13,app,0,0.0,372,0,0.0,23.13,34,19,0,23.3,category_8,category_8,0.43,1,3,0.12,0,63,M,budget,
15350,1,0,2024-04-25,discount_10,category_8,6.32,23.13,web,0,0.0,372,0,0.0,23.13,26,55,0,14.1,category_8,category_8,0.73,1,3,0.69,1,20,M,budget,
15350,1,1,2024-04-07,discount_20,category_8,6.27,23.13,app,0,0.0,372,0,0.0,23.13,19,5,0,15.0,category_8,category_8,0.68,1,3,0.3,0,61,F,budget,
15605,1,2,2024-05-18,free_delivery,category_1,2.31,17.88,app,0,0.0,35,28,508.05,17.88,65,34,0,12.0,category_1,category_1,0.72,1,3,0.81,1,49,M,budget,
15605,1,0,2024-05-23,discount_10,category_1,4.04,17.88,email,0,0.0,35,28,508.05,17.88,67,59,8,6.5,category_1,category_1,0.4,0,3,0.49,0,39,M,budget,
15605,1,1,2024-04-06,discount_20,category_1,2.02,17.88,app,1,16.92,35,28,508.05,17.88,41,38,4,14.9,category_1,category_1,0.45,1,3,0.08,0,31,F,budget,
15605,1,2,2024-05-03,free_delivery,category_1,4.29,17.88,web,0,0.0,35,28,508.05,17.88,37,2,7,20.5,category_1,category_1,0.49,1,3,0.6,0,64,M,budget,
15605,1,0,2024-03-10,discount_10,category_1,3.4,17.88,app,0,0.0,35,28,508.05,17.88,42,31,5,24.1,category_1,category_1,0.65,1,3,0.01,1,29,F,budget,
18144,1,0,2024-04-02,discount_10,category_0,8.4,67.18,email,0,0.0,7,10,723.2,67.18,49,12,6,6.5,category_0,category_0,0.84,0,3,0.29,1,29,M,budget,
18144,1,1,2024-01-03,discount_20,category_0,10.08,67.18,web,1,67.78,7,10,723.2,67.18,12,47,2,20.9,category_0,category_0,0.54,0,3,0.27,1,65,M,budget,
18144,1,2,2024-05-27,free_delivery,category_0,14.95,67.18,email,1,55.78,7,10,723.2,67.18,24,13,8,10.3,category_0,category_0,0.84,0,3,0.98,1,69,F,budget,
18144,1,0,2024-06-12,discount_10,category_0,18.58,67.18,app,1,76.55,7,10,723.2,67.18,40,40,8,21.5,category_0,category_0,0.53,1,3,0.24,1,28,F,budget,
18144,1,1,2024-05-26,discount_20,category_0,5.55,67.18,email,0,0.0,7,10,723.2,67.18,20,7,9,11.8,category_0,category_0,0.81,0,3,0.68,0,23,M,budget,
15922,1,2,2024-03-30,free_delivery,category_4,6.48,33.59,web,0,0.0,372,0,0.0,33.59,38,46,0,7.3,category_4,category_4,0.88,0,3,0.26,1,26,M,budget,
15922,1,1,2024-05-26,discount_20,category_4,3.81,33.59,email,0,0.0,372,0,0.0,33.59,18,18,0,17.2,category_4,category_4,0.85,0,3,0.08,1,35,F,budget,
14594,1,0,2024-05-27,discount_10,category_6,1.79,7.17,email,1,7.56,6,22,124.83,7.17,36,44,3,22.9,category_6,category_7,0.81,0,3,0.06,1,35,M,budget,
14594,1,0,2024-04-05,discount_10,category_6,0.48,7.17,email,1,7.99,6,22,124.83,7.17,59,13,0,8.6,category_6,category_6,0.42,0,3,0.93,0,67,M,budget,
14594,1,2,2024-02-21,free_delivery,category_6,1.59,7.17,app,1,8.17,6,22,124.83,7.17,41,10,3,5.4,category_6,category_6,0.58,0,3,0.1,1,51,F,budget,
15165,1,0,2024-06-09,discount_10,category_5,1.69,18.06,web,0,0.0,372,0,0.0,18.06,21,49,0,22.7,category_5,category_5,0.51,0,3,0.83,1,29,F,budget,
15165,0,0,2024-06-16,discount_10,category_5,3.6,18.06,email,0,0.0,372,0,0.0,18.06,6,34,0,19.0,category_5,category_4,0.66,0,3,0.54,1,42,F,budget,
15165,1,1,2024-05-07,discount_20,category_5,4.68,18.06,email,0,0.0,372,0,0.0,18.06,13,35,0,21.2,category_5,category_5,0.59,0,3,0.43,1,24,F,budget,
14911,1,2,2024-02-08,free_delivery,category_7,6.05,25.33,web,1,28.78,0,2717,61847.380000000005,25.33,2720,2,2,6.2,category_7,category_4,0.74,1,1,1.0,1,65,F,premium,
14911,1,0,2024-03-22,discount_10,category_7,6.04,25.33,email,0,0.0,0,2717,61847.380000000005,25.33,2725,24,9,22.8,category_7,category_7,0.71,0,1,0.89,0,24,M,premium,
14911,1,1,2024-04-13,discount_20,category_7,4.55,25.33,email,1,31.96,0,2717,61847.380000000005,25.33,2755,12,8,13.4,category_7,category_7,0.64,0,1,0.24,0,61,F,premium,
14911,1,0,2024-05-08,discount_10,category_7,6.91,25.33,email,1,21.34,0,2717,61847.380000000005,25.33,2741,15,8,23.0,category_7,category_5,0.82,0,1,0.6,1,50,F,premium,
14911,0,2,2024-01-11,free_delivery,category_7,4.99,25.33,app,0,0.0,0,2717,61847.380000000005,25.33,2751,27,7,6.3,category_7,category_7,0.41,1,1,0.16,0,60,M,premium,
16456,1,0,2024-06-26,discount_10,category_0,5.43,19.44,email,0,0.0,98,0,0.0,19.44,36,44,0,22.7,category_0,category_0,0.88,0,3,0.6,0,44,M,budget,
16456,1,2,2024-05-30,free_delivery,category_0,3.63,19.44,email,0,0.0,98,0,0.0,19.44,26,26,0,18.5,category_0,category_0,0.4,0,3,0.13,1,50,M,budget,
17346,1,2,2024-06-07,free_delivery,category_0,0.94,5.35,email,1,4.61,3,236,1410.35,5.35,263,9,5,16.1,category_0,category_0,0.65,0,3,0.63,1,33,M,budget,
17346,0,0,2024-02-11,discount_10,category_0,0.57,5.35,app,0,0.0,3,236,1410.35,5.35,259,17,3,6.2,category_0,category_0,0.88,0,3,0.97,0,34,M,budget,
17346,1,2,2024-04-08,free_delivery,category_0,1.0,5.35,email,1,4.05,3,236,1410.35,5.35,268,7,9,18.8,category_0,category_0,0.63,0,3,0.58,1,51,F,budget,
17643,1,2,2024-01-07,free_delivery,category_0,1.08,12.69,web,0,0.0,372,0,0.0,12.69,32,6,0,17.0,category_0,category_0,0.82,0,3,0.13,1,31,F,budget,
17643,1,1,2024-05-23,discount_20,category_0,3.39,12.69,app,0,0.0,372,0,0.0,12.69,15,48,0,19.5,category_0,category_0,0.62,1,3,0.8,1,22,F,budget,
17841,0,1,2024-03-30,discount_20,category_8,1.14,5.22,app,0,0.0,1,3357,17489.71,5.22,3379,21,9,19.3,category_8,category_0,0.87,0,3,0.33,0,18,F,mid,
17841,1,0,2024-04-21,discount_10,category_8,1.56,5.22,web,0,0.0,1,3357,17489.71,5.22,3367,37,6,13.9,category_8,category_8,0.95,1,3,0.09,1,63,M,mid,
17841,1,1,2024-02-29,discount_20,category_8,0.38,5.22,web,1,5.51,1,3357,17489.71,5.22,3396,46,0,9.1,category_8,category_8,0.89,1,3,0.66,1,59,F,mid,
17873,0,0,2024-04-22,discount_10,category_0,4.66,42.25,app,0,0.0,79,7,272.04,42.25,25,8,7,23.4,category_0,category_8,0.43,1,3,0.83,1,25,M,budget,
17873,1,2,2024-01-02,free_delivery,category_0,11.38,42.25,app,0,0.0,79,7,272.04,42.25,40,59,4,23.5,category_0,category_0,0.48,1,3,0.48,1,30,F,budget,
17873,1,1,2024-05-08,discount_20,category_0,6.29,42.25,email,0,0.0,79,7,272.04,42.25,29,41,7,9.2,category_0,category_0,0.7,0,3,0.93,1,19,M,budget,
17873,1,2,2024-02-17,free_delivery,category_0,7.04,42.25,app,1,39.59,79,7,272.04,42.25,16,58,7,17.6,category_0,category_0,0.93,1,3,0.68,1,49,F,budget,
17873,1,1,2024-05-19,discount_20,category_0,11.2,42.25,app,0,0.0,79,7,272.04,42.25,43,39,1,9.1,category_0,category_0,0.62,1,3,0.63,1,22,F,budget,
13093,1,2,2024-02-06,free_delivery,category_5,8.89,49.26,email,0,0.0,275,0,0.0,49.26,1,38,0,22.2,category_5,category_5,0.55,0,3,0.35,1,46,M,budget,
13093,1,2,2024-06-08,free_delivery,category_5,4.85,49.26,app,0,0.0,275,0,0.0,49.26,1,28,0,7.0,category_5,category_5,0.93,1,3,0.31,0,54,F,budget,
12921,1,0,2024-01-09,discount_10,category_0,6.29,23.04,email,1,22.99,8,296,7662.54,23.04,317,54,5,24.8,category_0,category_0,0.79,0,3,0.28,1,35,M,budget,
12921,1,1,2024-04-08,discount_20,category_0,1.33,23.04,email,1,18.48,8,296,7662.54,23.04,312,36,3,17.2,category_0,category_0,0.82,0,3,0.96,0,33,M,budget,
12921,1,2,2024-05-26,free_delivery,category_0,6.31,23.04,app,1,25.1,8,296,7662.54,23.04,319,49,7,5.5,category_0,category_0,0.46,1,3,0.65,0,64,M,budget,
12921,1,1,2024-02-17,discount_20,category_0,1.44,23.04,app,0,0.0,8,296,7662.54,23.04,316,47,8,22.6,category_0,category_0,0.54,1,3,0.59,1,34,M,budget,
12921,1,0,2024-05-10,discount_10,category_0,4.99,23.04,web,1,24.69,8,296,7662.54,23.04,335,46,8,18.7,category_0,category_0,0.68,1,3,0.32,1,39,F,budget,
13468,0,2,2024-05-27,free_delivery,category_0,1.28,18.89,email,0,0.0,1,59,965.95,18.89,87,41,4,18.9,category_0,category_0,0.81,0,3,0.35,0,27,M,budget,
13468,1,1,2024-05-31,discount_20,category_0,4.28,18.89,web,0,0.0,1,59,965.95,18.89,72,28,5,10.5,category_0,category_0,0.59,0,3,0.28,1,65,F,budget,
13468,1,0,2024-02-23,discount_10,category_0,1.1,18.89,web,1,16.22,1,59,965.95,18.89,66,27,6,11.7,category_0,category_0,0.51,0,3,0.16,1,67,F,budget,
17760,0,0,2024-04-29,discount_10,category_1,3.0,11.5,web,0,0.0,21,16,115.05,11.5,45,20,3,23.3,category_1,category_1,0.64,1,3,0.92,0,33,M,budget,
17760,1,1,2024-06-09,discount_20,category_1,1.92,11.5,email,0,0.0,21,16,115.05,11.5,37,32,9,17.7,category_1,category_4,0.63,0,3,0.58,0,64,F,budget,
17760,0,1,2024-05-31,discount_20,category_1,0.84,11.5,email,0,0.0,21,16,115.05,11.5,38,58,2,5.3,category_1,category_1,0.88,0,3,0.73,1,45,M,budget,
17760,0,0,2024-04-25,discount_10,category_1,2.61,11.5,email,0,0.0,21,16,115.05,11.5,55,25,1,11.5,category_1,category_6,0.91,0,3,0.48,1,18,M,budget,
17760,1,1,2024-03-15,discount_20,category_1,1.98,11.5,web,1,11.26,21,16,115.05,11.5,28,37,9,17.0,category_1,category_1,0.49,1,3,0.06,1,68,M,budget,
16928,0,0,2024-04-22,discount_10,category_8,1.33,13.62,app,0,0.0,79,107,1564.69,13.62,134,14,3,8.0,category_8,category_8,0.55,1,3,0.47,1,35,M,budget,
16928,1,0,2024-06-12,discount_10,category_8,0.73,13.62,web,0,0.0,79,107,1564.69,13.62,136,1,8,7.0,category_8,category_8,0.83,0,3,0.04,0,53,M,budget,
16928,1,1,2024-06-14,discount_20,category_8,2.11,13.62,web,0,0.0,79,107,1564.69,13.62,111,11,4,6.2,category_8,category_8,0.53,1,3,0.95,1,21,M,budget,
16928,1,1,2024-04-13,discount_20,category_8,0.97,13.62,web,0,0.0,79,107,1564.69,13.62,116,32,0,17.6,category_8,category_8,0.55,1,3,0.34,1,44,F,budget,
16048,0,2,2024-03-24,free_delivery,category_0,2.36,32.06,web,0,0.0,372,0,0.0,32.06,38,14,0,11.4,category_0,category_0,0.77,1,3,0.15,1,52,F,budget,
16048,1,0,2024-04-21,discount_10,category_0,3.75,32.06,email,0,0.0,372,0,0.0,32.06,8,44,0,12.5,category_0,category_2,0.68,0,3,0.23,1,61,F,budget,
16048,1,0,2024-04-08,discount_10,category_0,6.66,32.06,email,0,0.0,372,0,0.0,32.06,13,0,0,6.2,category_0,category_7,0.79,0,3,0.91,1,64,F,budget,
16274,1,1,2024-06-01,discount_20,category_1,0.97,5.34,web,0,0.0,372,0,0.0,5.34,37,32,0,19.8,category_1,category_0,0.44,1,3,0.21,1,56,M,budget,
16274,0,2,2024-04-02,free_delivery,category_1,0.36,5.34,app,0,0.0,372,0,0.0,5.34,9,3,0,20.3,category_1,category_5,0.68,0,3,0.13,1,20,F,budget,
16274,1,0,2024-05-25,discount_10,category_1,1.56,5.34,email,0,0.0,372,0,0.0,5.34,32,27,0,21.6,category_1,category_5,0.77,0,3,0.62,1,28,M,budget,
14496,1,1,2024-05-07,discount_20,category_0,7.71,28.36,email,0,0.0,311,0,0.0,28.36,10,52,0,18.0,category_0,category_0,0.66,0,3,0.09,0,31,F,budget,
14496,1,1,2024-04-19,discount_20,category_0,3.26,28.36,web,0,0.0,311,0,0.0,28.36,39,13,0,20.5,category_0,category_0,0.47,0,3,0.47,1,43,M,budget,
14696,1,1,2024-03-22,discount_20,category_1,1.29,15.99,web,1,19.77,3,40,620.4100000000001,15.99,45,52,2,16.5,category_1,category_1,0.47,1,3,0.68,1,18,M,budget,
14696,1,1,2024-02-23,discount_20,category_1,4.57,15.99,web,1,18.61,3,40,620.4100000000001,15.99,56,58,2,14.8,category_1,category_1,0.72,1,3,0.14,1,68,F,budget,
16539,1,2,2024-06-11,free_delivery,category_0,5.1,30.86,web,0,0.0,2,7,335.20000000000005,30.86,42,48,3,10.2,category_0,category_0,0.48,1,3,0.78,1,30,M,budget,
16539,0,1,2024-06-17,discount_20,category_0,3.94,30.86,web,0,0.0,2,7,335.20000000000005,30.86,12,44,7,6.1,category_0,category_0,0.57,0,3,0.43,1,58,F,budget,
17025,0,0,2024-06-09,discount_10,category_0,6.86,39.75,web,0,0.0,60,4,196.8,39.75,13,11,4,10.8,category_0,category_0,0.64,1,3,0.71,1,29,F,budget,
17025,1,1,2024-03-08,discount_20,category_0,9.67,39.75,app,0,0.0,60,4,196.8,39.75,8,58,4,18.7,category_0,category_0,0.73,1,3,0.25,0,39,M,budget,
13777,1,1,2024-02-02,discount_20,category_7,12.14,131.86,app,1,110.26,0,78,13616.92,131.86,96,5,6,23.5,category_7,category_7,0.55,1,3,0.44,1,55,F,mid,
13777,1,0,2024-05-21,discount_10,category_7,31.89,131.86,app,0,0.0,0,78,13616.92,131.86,84,50,1,10.1,category_7,category_7,0.62,1,3,0.48,1,33,M,mid,
17690,1,0,2024-01-21,discount_10,category_8,4.41,18.59,web,1,22.82,29,95,1694.02,18.59,118,19,8,18.4,category_8,category_8,0.6,0,3,0.3,1,29,M,budget,
17690,0,0,2024-02-17,discount_10,category_8,3.44,18.59,email,0,0.0,29,95,1694.02,18.59,113,47,5,14.6,category_8,category_8,0.45,0,3,0.79,0,58,F,budget,
17690,1,0,2024-05-27,discount_10,category_8,4.95,18.59,app,1,13.76,29,95,1694.02,18.59,105,20,5,17.6,category_8,category_8,0.84,0,3,0.18,1,42,F,budget,
12947,1,2,2024-05-07,free_delivery,category_8,1.37,16.54,app,0,0.0,143,0,0.0,16.54,2,15,0,5.0,category_8,category_8,0.81,1,3,0.66,1,57,F,budget,
12947,1,0,2024-05-15,discount_10,category_8,3.29,16.54,app,0,0.0,143,0,0.0,16.54,29,11,0,7.5,category_8,category_8,0.83,1,3,0.93,1,67,F,budget,
12947,0,2,2024-05-14,free_delivery,category_8,2.68,16.54,web,0,0.0,143,0,0.0,16.54,37,51,0,9.3,category_8,category_8,0.48,1,3,0.84,1,62,M,budget,
12947,1,0,2024-05-24,discount_10,category_8,2.57,16.54,email,0,0.0,143,0,0.0,16.54,5,19,0,22.9,category_8,category_1,0.68,0,3,0.76,1,44,F,budget,
12947,0,2,2024-05-07,free_delivery,category_8,1.87,16.54,app,0,0.0,143,0,0.0,16.54,34,57,0,5.8,category_8,category_8,0.58,1,3,0.14,1,26,M,budget,
17460,1,0,2024-02-02,discount_10,category_6,3.07,21.46,app,0,0.0,93,0,0.0,21.46,21,44,0,16.4,category_6,category_2,0.59,1,3,0.76,0,49,F,budget,
17460,1,2,2024-06-24,free_delivery,category_6,1.65,21.46,web,0,0.0,93,0,0.0,21.46,10,32,0,23.6,category_6,category_6,0.44,1,3,0.37,1,67,F,budget,
